N° da fatura,Data da fatura,ID Cliente,País,Quantidade,Valor,Horario,DataBR
C580954,2021-12-06 14:19:00,12967.0,United Kingdom,-194,-436.2,14:19:00,06/12/2021
C567950,2021-09-23 08:24:00,17069.0,United Kingdom,-6,-17.34,08:24:00,23/09/2021
C541701,2021-01-21 09:26:00,14895.0,United Kingdom,-7,-45.65,09:26:00,21/01/2021
C580768,2021-12-06 10:54:00,13914.0,United Kingdom,-1,-12.5,10:54:00,06/12/2021
C560391,2021-07-18 13:21:00,12930.0,United Kingdom,-1,-2.95,13:21:00,18/07/2021
556286,2021-06-10 09:22:00,,United Kingdom,-16,0.0,09:22:00,10/06/2021
C539302,2020-12-16 17:33:00,15392.0,United Kingdom,-12,-19.8,17:33:00,16/12/2020
C542637,2021-01-31 10:44:00,14688.0,United Kingdom,-6,-17.7,10:44:00,31/01/2021
C580726,2021-12-05 17:17:00,14096.0,United Kingdom,-1,-1100.44,17:17:00,05/12/2021
C562911,2021-08-10 13:06:00,13384.0,United Kingdom,-5,-18.75,13:06:00,10/08/2021
568403,2021-09-27 10:35:00,,United Kingdom,-3,0.0,10:35:00,27/09/2021
C542060,2021-01-25 12:01:00,14680.0,United Kingdom,-14,-55.38,12:01:00,25/01/2021
542882,2021-02-01 12:55:00,,United Kingdom,-40,0.0,12:55:00,01/02/2021
558244,2021-06-27 15:52:00,,United Kingdom,-2,0.0,15:52:00,27/06/2021
580377,2021-12-02 17:52:00,,United Kingdom,-29,0.0,17:52:00,02/12/2021
579682,2021-11-30 13:33:00,,United Kingdom,-145,0.0,13:33:00,30/11/2021
C576199,2021-11-14 12:13:00,12610.0,Italy,-8,-30.0,12:13:00,14/11/2021
C541863,2021-01-23 16:08:00,13798.0,United Kingdom,-44,-79.45,16:08:00,23/01/2021
C553511,2021-05-17 13:49:00,,United Kingdom,-1,-86.9,13:49:00,17/05/2021
548888,2021-04-04 15:25:00,,United Kingdom,-14,0.0,15:25:00,04/04/2021
570264,2021-10-10 10:03:00,,United Kingdom,-22,0.0,10:03:00,10/10/2021
C545677,2021-03-06 10:48:00,14543.0,United Kingdom,-26,-258.9,10:48:00,06/03/2021
568088,2021-09-23 14:40:00,,United Kingdom,-49,0.0,14:40:00,23/09/2021
C563107,2021-08-12 10:17:00,12709.0,Germany,-15,-36.05,10:17:00,12/08/2021
C579266,2021-11-29 09:25:00,15621.0,United Kingdom,-24,-78.96,09:25:00,29/11/2021
C556646,2021-06-13 16:10:00,18221.0,United Kingdom,-2,-8.3,16:10:00,13/06/2021
C576233,2021-11-14 13:26:00,,Hong Kong,-1,-326.1,13:26:00,14/11/2021
C581009,2021-12-07 09:15:00,16971.0,United Kingdom,-1,-125.0,09:15:00,07/12/2021
C569456,2021-10-04 11:22:00,17675.0,United Kingdom,-4,-39.8,11:22:00,04/10/2021
546150,2021-03-09 17:03:00,,United Kingdom,-140,0.0,17:03:00,09/03/2021
C572118,2021-10-20 19:21:00,18228.0,United Kingdom,-2,-10.7,19:21:00,20/10/2021
C570692,2021-10-11 16:48:00,13359.0,United Kingdom,-2,-8.3,16:48:00,11/10/2021
C539278,2020-12-16 15:39:00,18269.0,United Kingdom,-6,-29.7,15:39:00,16/12/2020
C571855,2021-10-19 13:36:00,17462.0,United Kingdom,-3,-12.75,13:36:00,19/10/2021
C577149,2021-11-18 09:44:00,17034.0,United Kingdom,-4,-10.95,09:44:00,18/11/2021
C559742,2021-07-12 11:11:00,14267.0,United Kingdom,-54,-204.0,11:11:00,12/07/2021
C538711,2020-12-14 10:50:00,15468.0,United Kingdom,-1,-1.25,10:50:00,14/12/2020
C550442,2021-04-18 12:28:00,16550.0,United Kingdom,-4,-6.22,12:28:00,18/04/2021
C545849,2021-03-07 13:42:00,16598.0,United Kingdom,-3,-4.35,13:42:00,07/03/2021
548680,2021-04-01 16:43:00,,United Kingdom,-18,0.0,16:43:00,01/04/2021
C547859,2021-03-27 12:16:00,13725.0,United Kingdom,-5,-9.75,12:16:00,27/03/2021
C538085,2020-12-09 14:43:00,16350.0,United Kingdom,-3,-16.0,14:43:00,09/12/2020
561478,2021-07-27 13:32:00,,United Kingdom,-2,0.0,13:32:00,27/07/2021
568725,2021-09-28 16:28:00,,United Kingdom,-209,0.0,16:28:00,28/09/2021
C539756,2020-12-21 16:31:00,,United Kingdom,-1,-4.95,16:31:00,21/12/2020
C537414,2020-12-06 15:09:00,16861.0,United Kingdom,-7,-22.11,15:09:00,06/12/2020
C581322,2021-12-08 11:51:00,18223.0,United Kingdom,-2,-3.8,11:51:00,08/12/2021
C564331,2021-08-24 13:57:00,12569.0,Germany,-1,-18.0,13:57:00,24/08/2021
C550195,2021-04-15 09:55:00,14796.0,United Kingdom,-3,-6.99,09:55:00,15/04/2021
C536812,2020-12-02 16:58:00,16546.0,United Kingdom,-852,-883.08,16:58:00,02/12/2020
C576231,2021-11-14 13:24:00,14868.0,United Kingdom,-6,-13.95,13:24:00,14/11/2021
C573148,2021-10-27 19:16:00,15469.0,United Kingdom,-1,-19.95,19:16:00,27/10/2021
C569682,2021-10-05 14:33:00,15351.0,United Kingdom,-10,-50.98,14:33:00,05/10/2021
C544775,2021-02-23 11:35:00,14211.0,United Kingdom,-4,-2.6,11:35:00,23/02/2021
540008,2021-01-04 11:10:00,,United Kingdom,-48,0.0,11:10:00,04/01/2021
580381,2021-12-02 17:58:00,,United Kingdom,-9,0.0,17:58:00,02/12/2021
C572659,2021-10-25 12:30:00,14527.0,United Kingdom,-1,-80.0,12:30:00,25/10/2021
C539271,2020-12-16 15:28:00,14639.0,United Kingdom,-1,-10.95,15:28:00,16/12/2020
C570962,2021-10-13 11:46:00,17509.0,United Kingdom,-1,-1.25,11:46:00,13/10/2021
C556925,2021-06-15 14:23:00,16013.0,United Kingdom,-420,-1155.0,14:23:00,15/06/2021
C547229,2021-03-21 15:49:00,17213.0,United Kingdom,-2,-6.3,15:49:00,21/03/2021
C555384,2021-06-02 15:20:00,13534.0,United Kingdom,-5,-13.04,15:20:00,02/06/2021
C546865,2021-03-17 15:46:00,14226.0,United Kingdom,-5,-22.25,15:46:00,17/03/2021
557390,2021-06-20 11:12:00,,United Kingdom,-4,0.0,11:12:00,20/06/2021
C562139,2021-08-03 10:10:00,12921.0,United Kingdom,-7,-14.55,10:10:00,03/08/2021
C544117,2021-02-16 11:48:00,12727.0,France,-1,-18.0,11:48:00,16/02/2021
C572750,2021-10-25 17:07:00,14395.0,United Kingdom,-1,-9.95,17:07:00,25/10/2021
C566174,2021-09-09 12:26:00,16309.0,United Kingdom,-2,-19.9,12:26:00,09/09/2021
545127,2021-02-28 12:04:00,,United Kingdom,-50,0.0,12:04:00,28/02/2021
571011,2021-10-13 12:13:00,,United Kingdom,-207,0.0,12:13:00,13/10/2021
C568646,2021-09-28 11:45:00,13430.0,United Kingdom,-7,-15.86,11:45:00,28/09/2021
C564142,2021-08-23 11:49:00,12477.0,Germany,-3,-5.35,11:49:00,23/08/2021
C545825,2021-03-07 13:01:00,12839.0,United Kingdom,-2,-3.3,13:01:00,07/03/2021
C546167,2021-03-10 10:13:00,15611.0,United Kingdom,-2,-15.9,10:13:00,10/03/2021
C578073,2021-11-22 16:02:00,18139.0,United Kingdom,-72,-31.68,16:02:00,22/11/2021
C538804,2020-12-14 11:56:00,13769.0,United Kingdom,-2,-1.7,11:56:00,14/12/2020
565072,2021-08-31 17:22:00,,United Kingdom,-210,0.0,17:22:00,31/08/2021
C567643,2021-09-21 14:16:00,12409.0,Switzerland,-1,-4.15,14:16:00,21/09/2021
C545847,2021-03-07 13:40:00,15903.0,United Kingdom,-1,-0.42,13:40:00,07/03/2021
C544417,2021-02-18 15:13:00,17512.0,United Kingdom,-1,-4.95,15:13:00,18/02/2021
C572463,2021-10-24 13:07:00,17652.0,United Kingdom,-7,-75.65,13:07:00,24/10/2021
C556269,2021-06-09 19:36:00,13456.0,United Kingdom,-9,-28.9,19:36:00,09/06/2021
551461,2021-04-28 16:05:00,,United Kingdom,-3,0.0,16:05:00,28/04/2021
C562687,2021-08-08 13:53:00,15157.0,United Kingdom,-78,-36.33,13:53:00,08/08/2021
C554006,2021-05-20 12:25:00,13418.0,United Kingdom,-36,-244.2,12:25:00,20/05/2021
C548609,2021-04-01 11:22:00,15589.0,United Kingdom,-1,-21.95,11:22:00,01/04/2021
541000,2021-01-13 10:11:00,,United Kingdom,-41,0.0,10:11:00,13/01/2021
C561239,2021-07-26 10:32:00,,EIRE,-6,-12.3,10:32:00,26/07/2021
549172,2021-04-06 17:27:00,,United Kingdom,-139,0.0,17:27:00,06/04/2021
A563186,2021-08-12 14:51:00,,United Kingdom,1,-11062.06,14:51:00,12/08/2021
C554340,2021-05-23 17:40:00,17017.0,United Kingdom,-19,-31.25,17:40:00,23/05/2021
C547388,2021-03-22 16:07:00,12352.0,Norway,-63,-120.33,16:07:00,22/03/2021
C570279,2021-10-10 11:06:00,13694.0,United Kingdom,-3,-24.0,11:06:00,10/10/2021
572684,2021-10-25 14:00:00,,United Kingdom,-20,0.0,14:00:00,25/10/2021
C572112,2021-10-20 19:13:00,14113.0,United Kingdom,-1,-3.75,19:13:00,20/10/2021
C577395,2021-11-18 17:10:00,12779.0,Poland,-8,-19.36,17:10:00,18/11/2021
C550807,2021-04-20 15:56:00,13717.0,United Kingdom,-1,-12.75,15:56:00,20/04/2021
C581071,2021-12-07 11:27:00,12375.0,Finland,-1,-2.08,11:27:00,07/12/2021
C572428,2021-10-24 12:03:00,17949.0,United Kingdom,-1,-464.9,12:03:00,24/10/2021
549330,2021-04-08 10:53:00,,United Kingdom,-28,0.0,10:53:00,08/04/2021
C547853,2021-03-27 12:11:00,15615.0,United Kingdom,-7,-13.75,12:11:00,27/03/2021
C574078,2021-11-02 16:16:00,14911.0,EIRE,-2,-16.75,16:16:00,02/11/2021
C553222,2021-05-16 10:10:00,13662.0,United Kingdom,-2,-7.03,10:10:00,16/05/2021
C545434,2021-03-02 15:24:00,13410.0,United Kingdom,-3,-5.85,15:24:00,02/03/2021
C554001,2021-05-20 11:54:00,16818.0,United Kingdom,-1,-1.65,11:54:00,20/05/2021
C569525,2021-10-04 14:48:00,16474.0,United Kingdom,-5,-9.55,14:48:00,04/10/2021
C551863,2021-05-04 16:12:00,16145.0,United Kingdom,-5,-2.41,16:12:00,04/05/2021
C564340,2021-08-24 14:50:00,,United Kingdom,-1,-4527.65,14:50:00,24/08/2021
C575575,2021-11-10 11:44:00,17652.0,United Kingdom,-3,-17.85,11:44:00,10/11/2021
C560044,2021-07-14 14:47:00,14258.0,United Kingdom,-2,-19.9,14:47:00,14/07/2021
C574486,2021-11-04 12:56:00,15329.0,United Kingdom,-4,-26.5,12:56:00,04/11/2021
C570476,2021-10-10 16:54:00,17509.0,United Kingdom,-1,-1.25,16:54:00,10/10/2021
C547676,2021-03-24 14:15:00,15189.0,United Kingdom,-2,-21.9,14:15:00,24/03/2021
C560823,2021-07-21 11:22:00,,United Kingdom,-1,-21.9,11:22:00,21/07/2021
C575670,2021-11-10 15:02:00,13081.0,United Kingdom,-1,-2.55,15:02:00,10/11/2021
C562151,2021-08-03 10:55:00,17053.0,United Kingdom,-1,-2.1,10:55:00,03/08/2021
C556414,2021-06-10 12:14:00,13985.0,United Kingdom,-8,-35.6,12:14:00,10/06/2021
C545040,2021-02-27 10:25:00,13684.0,United Kingdom,-1,-3.0,10:25:00,27/02/2021
C555267,2021-06-01 16:15:00,16359.0,United Kingdom,-23,-28.75,16:15:00,01/06/2021
C573187,2021-10-28 11:38:00,12709.0,Germany,-1,-8.5,11:38:00,28/10/2021
C539273,2020-12-16 15:30:00,13209.0,United Kingdom,-2,-14.0,15:30:00,16/12/2020
C572554,2021-10-24 17:16:00,17317.0,United Kingdom,-36,-38.16,17:16:00,24/10/2021
548110,2021-03-29 12:20:00,,United Kingdom,-27,0.0,12:20:00,29/03/2021
547559,2021-03-23 17:27:00,,United Kingdom,-524,0.0,17:27:00,23/03/2021
C568560,2021-09-27 16:39:00,14299.0,United Kingdom,-1,-4.95,16:39:00,27/09/2021
C546507,2021-03-14 11:47:00,12712.0,Germany,-7,-44.85,11:47:00,14/03/2021
551704,2021-05-03 14:33:00,,United Kingdom,-2,0.0,14:33:00,03/05/2021
550753,2021-04-20 11:53:00,,United Kingdom,-150,0.0,11:53:00,20/04/2021
548385,2021-03-30 16:47:00,,United Kingdom,-19,0.0,16:47:00,30/03/2021
556691,2021-06-14 10:37:00,,United Kingdom,-9600,0.0,10:37:00,14/06/2021
C555643,2021-06-06 13:22:00,16520.0,United Kingdom,-1,-9.95,13:22:00,06/06/2021
C538082,2020-12-09 14:30:00,13777.0,United Kingdom,-20,-42.0,14:30:00,09/12/2020
C554334,2021-05-23 17:16:00,13089.0,United Kingdom,-3,-17.85,17:16:00,23/05/2021
C557943,2021-06-23 16:09:00,14217.0,United Kingdom,-3,-9.87,16:09:00,23/06/2021
C566947,2021-09-15 16:28:00,13871.0,United Kingdom,-5,-13.45,16:28:00,15/09/2021
549168,2021-04-06 17:24:00,,United Kingdom,-10,0.0,17:24:00,06/04/2021
C557467,2021-06-20 13:13:00,17157.0,United Kingdom,-3,-12.45,13:13:00,20/06/2021
C578061,2021-11-22 15:29:00,15811.0,United Kingdom,-2,-5.9,15:29:00,22/11/2021
557806,2021-06-23 10:32:00,,United Kingdom,-5,0.0,10:32:00,23/06/2021
C558525,2021-06-30 10:52:00,13113.0,United Kingdom,-7,-13.65,10:52:00,30/06/2021
C543765,2021-02-11 15:16:00,16265.0,United Kingdom,-12,-10.2,15:16:00,11/02/2021
546126,2021-03-09 14:52:00,,United Kingdom,-27,0.0,14:52:00,09/03/2021
C539329,2020-12-17 09:37:00,16013.0,United Kingdom,-800,-1491.0,09:37:00,17/12/2020
C581162,2021-12-07 14:32:00,14739.0,United Kingdom,-3,-3.18,14:32:00,07/12/2021
C576232,2021-11-14 13:25:00,15839.0,United Kingdom,-4,-21.8,13:25:00,14/11/2021
C566474,2021-09-12 18:26:00,15136.0,United Kingdom,-1,-4.25,18:26:00,12/09/2021
C580966,2021-12-06 14:52:00,16554.0,United Kingdom,-63,-102.45,14:52:00,06/12/2021
C570687,2021-10-11 16:28:00,14959.0,United Kingdom,-3,-10.45,16:28:00,11/10/2021
572699,2021-10-25 14:26:00,,United Kingdom,-48,0.0,14:26:00,25/10/2021
C549530,2021-04-08 17:03:00,13863.0,United Kingdom,-5,-6.22,17:03:00,08/04/2021
C540820,2021-01-11 13:09:00,15518.0,United Kingdom,-6,-11.7,13:09:00,11/01/2021
549375,2021-04-08 11:29:00,,United Kingdom,-6,0.0,11:29:00,08/04/2021
C565085,2021-09-01 09:40:00,12474.0,Germany,-2,-17.9,09:40:00,01/09/2021
C570515,2021-10-11 10:39:00,12719.0,France,-13,-36.85,10:39:00,11/10/2021
C539956,2020-12-23 12:55:00,12980.0,United Kingdom,-15,-69.75,12:55:00,23/12/2020
C543780,2021-02-11 16:34:00,17334.0,United Kingdom,-1,-0.42,16:34:00,11/02/2021
548887,2021-04-04 15:24:00,,United Kingdom,-8,0.0,15:24:00,04/04/2021
C551463,2021-04-28 16:13:00,13534.0,United Kingdom,-4,-19.98,16:13:00,28/04/2021
C549898,2021-04-12 16:00:00,13078.0,United Kingdom,-5,-38.65,16:00:00,12/04/2021
C544436,2021-02-18 16:52:00,18172.0,United Kingdom,-6,-11.25,16:52:00,18/02/2021
545990,2021-03-08 13:07:00,,United Kingdom,-3000,0.0,13:07:00,08/03/2021
C571003,2021-10-13 12:04:00,15801.0,United Kingdom,-8,-21.76,12:04:00,13/10/2021
560939,2021-07-22 11:20:00,,United Kingdom,-3,0.0,11:20:00,22/07/2021
C554300,2021-05-23 14:33:00,13455.0,United Kingdom,-1,-8.95,14:33:00,23/05/2021
C563751,2021-08-19 10:37:00,12528.0,Germany,-4,-5.0,10:37:00,19/08/2021
C578259,2021-11-23 13:02:00,16660.0,United Kingdom,-120,-457.2,13:02:00,23/11/2021
551689,2021-05-03 13:35:00,,United Kingdom,-9,0.0,13:35:00,03/05/2021
C537320,2020-12-06 11:47:00,14867.0,United Kingdom,-1,-8.95,11:47:00,06/12/2020
577118,2021-11-17 18:05:00,,United Kingdom,-47,0.0,18:05:00,17/11/2021
C573766,2021-11-01 09:58:00,14189.0,United Kingdom,-1,-0.85,09:58:00,01/11/2021
C540117,2021-01-05 09:55:00,,United Kingdom,-1,-16888.02,09:55:00,05/01/2021
540637,2021-01-10 12:13:00,,United Kingdom,-5,0.0,12:13:00,10/01/2021
C546867,2021-03-17 15:48:00,18218.0,United Kingdom,-36,-25.8,15:48:00,17/03/2021
561543,2021-07-28 10:10:00,,United Kingdom,-1,0.0,10:10:00,28/07/2021
C556453,2021-06-10 16:33:00,14525.0,United Kingdom,-6,-29.7,16:33:00,10/06/2021
542379,2021-01-27 13:58:00,,United Kingdom,-30,0.0,13:58:00,27/01/2021
C550027,2021-04-14 11:26:00,14195.0,United Kingdom,-58,-49.3,11:26:00,14/04/2021
C547234,2021-03-21 16:21:00,12428.0,Finland,-2,-12.2,16:21:00,21/03/2021
C550349,2021-04-18 09:39:00,15973.0,United Kingdom,-1,-10.95,09:39:00,18/04/2021
C540527,2021-01-09 13:42:00,14606.0,United Kingdom,-2,-11.5,13:42:00,09/01/2021
C551732,2021-05-04 10:10:00,15382.0,United Kingdom,-1,-12.75,10:10:00,04/05/2021
C558434,2021-06-29 12:36:00,15304.0,United Kingdom,-3,-9.15,12:36:00,29/06/2021
C542734,2021-01-31 15:36:00,14442.0,Channel Islands,-4,-30.5,15:36:00,31/01/2021
C566469,2021-09-12 18:15:00,13709.0,United Kingdom,-1,-1.65,18:15:00,12/09/2021
553398,2021-05-16 17:07:00,,United Kingdom,-590,0.0,17:07:00,16/05/2021
555823,2021-06-07 12:06:00,,United Kingdom,-52,0.0,12:06:00,07/06/2021
C572482,2021-10-24 13:48:00,17314.0,United Kingdom,-4,-2.71,13:48:00,24/10/2021
547335,2021-03-22 11:44:00,,United Kingdom,-15,0.0,11:44:00,22/03/2021
571124,2021-10-14 09:36:00,,United Kingdom,-306,0.0,09:36:00,14/10/2021
C547856,2021-03-27 12:14:00,16256.0,United Kingdom,-4,-19.8,12:14:00,27/03/2021
C556634,2021-06-13 15:22:00,17675.0,United Kingdom,-2,-7.5,15:22:00,13/06/2021
C557657,2021-06-21 17:40:00,13763.0,United Kingdom,-2,-17.0,17:40:00,21/06/2021
C546517,2021-03-14 12:24:00,15308.0,United Kingdom,-2,-8.2,12:24:00,14/03/2021
C561586,2021-07-28 10:49:00,14243.0,United Kingdom,-2,-11.5,10:49:00,28/07/2021
C569985,2021-10-06 19:51:00,15365.0,United Kingdom,-325,-765.15,19:51:00,06/10/2021
544086,2021-02-15 16:49:00,,United Kingdom,-7,0.0,16:49:00,15/02/2021
C571066,2021-10-13 15:05:00,12709.0,Germany,-5,-13.56,15:05:00,13/10/2021
536589,2020-12-01 16:50:00,,United Kingdom,-10,0.0,16:50:00,01/12/2020
C553780,2021-05-19 10:53:00,15730.0,United Kingdom,-6,-12.5,10:53:00,19/05/2021
C541994,2021-01-25 09:49:00,14113.0,United Kingdom,-24,-102.0,09:49:00,25/01/2021
C571220,2021-10-14 13:35:00,13810.0,Germany,-1,-599.5,13:35:00,14/10/2021
C540109,2021-01-04 17:12:00,17389.0,United Kingdom,-150,-442.5,17:12:00,04/01/2021
C568799,2021-09-29 10:34:00,17450.0,United Kingdom,-3,-182.88,10:34:00,29/09/2021
C565582,2021-09-05 12:38:00,14156.0,EIRE,-100,-145.0,12:38:00,05/09/2021
C545532,2021-03-03 13:57:00,15257.0,United Kingdom,-1,-85.0,13:57:00,03/03/2021
C557661,2021-06-21 17:44:00,13936.0,United Kingdom,-6,-15.3,17:44:00,21/06/2021
559423,2021-07-08 12:06:00,,United Kingdom,-14,0.0,12:06:00,08/07/2021
C577614,2021-11-21 10:18:00,17888.0,United Kingdom,-200,-72.0,10:18:00,21/11/2021
C580056,2021-12-01 13:12:00,14911.0,EIRE,-1,-2.55,13:12:00,01/12/2021
C538723,2020-12-14 11:12:00,12434.0,Australia,-13,-27.75,11:12:00,14/12/2020
C555196,2021-06-01 11:40:00,14606.0,United Kingdom,-3,-9.55,11:40:00,01/06/2021
C565683,2021-09-06 10:42:00,15521.0,United Kingdom,-12,-17.4,10:42:00,06/09/2021
C565799,2021-09-07 10:17:00,13999.0,United Kingdom,-1,-8.5,10:17:00,07/09/2021
551168,2021-04-26 16:06:00,,United Kingdom,-4,0.0,16:06:00,26/04/2021
C580971,2021-12-06 15:04:00,14298.0,United Kingdom,-322,-664.86,15:04:00,06/12/2021
546023,2021-03-08 17:29:00,,United Kingdom,-975,0.0,17:29:00,08/03/2021
C579911,2021-12-01 08:53:00,14525.0,United Kingdom,-2,-11.65,08:53:00,01/12/2021
C568412,2021-09-27 10:54:00,14456.0,United Kingdom,-3,-5.47,10:54:00,27/09/2021
C540360,2021-01-06 15:35:00,18041.0,United Kingdom,-9,-22.25,15:35:00,06/01/2021
C545867,2021-03-07 14:29:00,17841.0,United Kingdom,-1,-2.95,14:29:00,07/03/2021
C547899,2021-03-28 11:51:00,,United Kingdom,-2,-1542.01,11:51:00,28/03/2021
C561464,2021-07-27 12:40:00,14527.0,United Kingdom,-1,-26.05,12:40:00,27/07/2021
C559531,2021-07-10 12:07:00,14808.0,United Kingdom,-1,-16.95,12:07:00,10/07/2021
547560,2021-03-23 17:28:00,,United Kingdom,-2472,0.0,17:28:00,23/03/2021
C566584,2021-09-13 13:59:00,17779.0,United Kingdom,-2,-3.9,13:59:00,13/09/2021
537452,2020-12-07 09:28:00,,United Kingdom,-24,0.0,09:28:00,07/12/2020
C539711,2020-12-21 12:38:00,13319.0,United Kingdom,-5,-21.95,12:38:00,21/12/2020
C581117,2021-12-07 12:24:00,16393.0,United Kingdom,-11,-27.15,12:24:00,07/12/2021
559405,2021-07-08 10:50:00,,United Kingdom,-7,0.0,10:50:00,08/07/2021
C539072,2020-12-15 17:05:00,15664.0,United Kingdom,-16,-27.8,17:05:00,15/12/2020
561553,2021-07-28 10:20:00,,United Kingdom,-29,0.0,10:20:00,28/07/2021
C554025,2021-05-20 13:34:00,14565.0,United Kingdom,-5,-10.5,13:34:00,20/05/2021
554299,2021-05-23 14:28:00,,United Kingdom,-39,0.0,14:28:00,23/05/2021
544346,2021-02-18 09:50:00,,United Kingdom,-21,0.0,09:50:00,18/02/2021
C538889,2020-12-14 16:24:00,12797.0,Portugal,-3,-14.85,16:24:00,14/12/2020
C542638,2021-01-31 11:15:00,13396.0,United Kingdom,-3,-16.35,11:15:00,31/01/2021
C562110,2021-08-02 15:46:00,16316.0,United Kingdom,-1,-125.0,15:46:00,02/08/2021
558723,2021-07-01 14:28:00,,United Kingdom,-7,0.0,14:28:00,01/07/2021
C565666,2021-09-05 17:46:00,15856.0,United Kingdom,-3,-12.45,17:46:00,05/09/2021
C556675,2021-06-13 17:13:00,16013.0,United Kingdom,-1,-20.0,17:13:00,13/06/2021
C544570,2021-02-21 12:59:00,12471.0,Germany,-2,-17.0,12:59:00,21/02/2021
549427,2021-04-08 11:56:00,,United Kingdom,-12,0.0,11:56:00,08/04/2021
C575641,2021-11-10 14:03:00,15814.0,United Kingdom,-18,-26.1,14:03:00,10/11/2021
C539486,2020-12-20 08:27:00,18256.0,United Kingdom,-70,-50.1,08:27:00,20/12/2020
C572529,2021-10-24 15:52:00,17675.0,United Kingdom,-24,-60.18,15:52:00,24/10/2021
C540791,2021-01-11 11:49:00,13534.0,United Kingdom,-1,-4.25,11:49:00,11/01/2021
C568580,2021-09-28 09:57:00,12566.0,Germany,-1,-4.95,09:57:00,28/09/2021
565310,2021-09-02 12:26:00,,United Kingdom,-1897,0.0,12:26:00,02/09/2021
C543980,2021-02-14 16:39:00,14189.0,United Kingdom,-1,-3.75,16:39:00,14/02/2021
C575841,2021-11-11 11:58:00,13408.0,United Kingdom,-12,-15.0,11:58:00,11/11/2021
579429,2021-11-29 13:04:00,,United Kingdom,-98,0.0,13:04:00,29/11/2021
C564478,2021-08-25 13:12:00,14732.0,United Kingdom,-2,-9.9,13:12:00,25/08/2021
568372,2021-09-26 16:54:00,,United Kingdom,-19,0.0,16:54:00,26/09/2021
C545440,2021-03-02 16:03:00,16843.0,United Kingdom,-5,-12.75,16:03:00,02/03/2021
C554925,2021-05-27 12:57:00,17272.0,United Kingdom,-2,-4.1,12:57:00,27/05/2021
570110,2021-10-07 12:27:00,,United Kingdom,-74,0.0,12:27:00,07/10/2021
C560855,2021-07-21 13:00:00,14410.0,United Kingdom,-135,-225.72,13:00:00,21/07/2021
C568418,2021-09-27 11:11:00,15763.0,United Kingdom,-3,-38.25,11:11:00,27/09/2021
C539279,2020-12-16 15:40:00,13267.0,United Kingdom,-2,-17.0,15:40:00,16/12/2020
542550,2021-01-28 14:45:00,,United Kingdom,-1,0.0,14:45:00,28/01/2021
546020,2021-03-08 17:27:00,,United Kingdom,-210,0.0,17:27:00,08/03/2021
556242,2021-06-09 16:06:00,,United Kingdom,-1206,0.0,16:06:00,09/06/2021
C539260,2020-12-16 14:32:00,15100.0,United Kingdom,-7,-76.65,14:32:00,16/12/2020
579743,2021-11-30 14:36:00,,United Kingdom,-135,0.0,14:36:00,30/11/2021
548104,2021-03-29 12:18:00,,United Kingdom,-3,0.0,12:18:00,29/03/2021
C565761,2021-09-06 13:59:00,16278.0,United Kingdom,-4,-15.8,13:59:00,06/09/2021
549001,2021-04-05 14:35:00,,United Kingdom,-5,0.0,14:35:00,05/04/2021
C550962,2021-04-21 16:42:00,14834.0,United Kingdom,-2,-14.45,16:42:00,21/04/2021
537451,2020-12-07 09:27:00,,United Kingdom,-11,0.0,09:27:00,07/12/2020
C559534,2021-07-10 12:11:00,16283.0,United Kingdom,-2,-3.9,12:11:00,10/07/2021
541802,2021-01-21 14:45:00,,United Kingdom,-80,0.0,14:45:00,21/01/2021
C567331,2021-09-19 14:50:00,16609.0,United Kingdom,-8,-39.2,14:50:00,19/09/2021
C543785,2021-02-11 17:01:00,13098.0,United Kingdom,-2,-29.9,17:01:00,11/02/2021
C543633,2021-02-10 16:24:00,17188.0,United Kingdom,-17,-89.15,16:24:00,10/02/2021
C562062,2021-08-02 12:17:00,,United Kingdom,-1,-4575.64,12:17:00,02/08/2021
C579502,2021-11-29 16:19:00,16759.0,United Kingdom,-1,-16.95,16:19:00,29/11/2021
C555600,2021-06-06 11:17:00,12633.0,Germany,-13,-23.35,11:17:00,06/06/2021
C570853,2021-10-12 14:54:00,15473.0,United Kingdom,-40,-102.0,14:54:00,12/10/2021
C578269,2021-11-23 13:39:00,14096.0,United Kingdom,-1,-849.93,13:39:00,23/11/2021
546021,2021-03-08 17:27:00,,United Kingdom,-345,0.0,17:27:00,08/03/2021
561500,2021-07-27 14:12:00,,United Kingdom,-1,0.0,14:12:00,27/07/2021
C570460,2021-10-10 15:42:00,17527.0,United Kingdom,-1,-9.95,15:42:00,10/10/2021
C573550,2021-10-31 13:32:00,,United Kingdom,-1,-2185.04,13:32:00,31/10/2021
C565075,2021-08-31 17:25:00,13408.0,United Kingdom,-2,-74.69,17:25:00,31/08/2021
C579746,2021-11-30 14:40:00,13078.0,United Kingdom,-3,-13.95,14:40:00,30/11/2021
556014,2021-06-08 11:46:00,,United Kingdom,-3,0.0,11:46:00,08/06/2021
549244,2021-04-07 11:53:00,,United Kingdom,-3,0.0,11:53:00,07/04/2021
C552241,2021-05-06 17:38:00,14676.0,United Kingdom,-1,-3.75,17:38:00,06/05/2021
C560733,2021-07-20 14:55:00,15298.0,United Kingdom,-360,-990.0,14:55:00,20/07/2021
C560123,2021-07-15 10:35:00,16782.0,United Kingdom,-2,-5.9,10:35:00,15/07/2021
