N° da fatura,Data da fatura,ID Cliente,País,Quantidade,Valor,Horario,DataBR
543842,2021-02-14 11:22:00,16333.0,United Kingdom,1056,1119.36,11:22:00,14/02/2021
579128,2021-11-28 12:30:00,14397.0,United Kingdom,102,161.4,12:30:00,28/11/2021
553553,2021-05-17 16:32:00,16156.0,United Kingdom,205,447.71,16:32:00,17/05/2021
579133,2021-11-28 12:36:00,17852.0,United Kingdom,38,69.99,12:36:00,28/11/2021
579414,2021-11-29 12:52:00,14719.0,United Kingdom,213,390.37,12:52:00,29/11/2021
581450,2021-12-08 17:54:00,16794.0,United Kingdom,64,100.66,17:54:00,08/12/2021
544887,2021-02-24 11:54:00,17364.0,United Kingdom,339,504.56,11:54:00,24/02/2021
581454,2021-12-08 18:22:00,15156.0,United Kingdom,91,252.23,18:22:00,08/12/2021
551250,2021-04-27 12:00:00,17841.0,United Kingdom,188,261.24,12:00:00,27/04/2021
550608,2021-04-19 12:19:00,12901.0,United Kingdom,462,970.2,12:19:00,19/04/2021
560998,2021-07-22 14:07:00,14243.0,United Kingdom,110,214.62,14:07:00,22/07/2021
559516,2021-07-08 16:08:00,14708.0,United Kingdom,60,282.12,16:08:00,08/07/2021
576353,2021-11-14 16:17:00,15050.0,United Kingdom,299,458.91,16:17:00,14/11/2021
580063,2021-12-01 13:29:00,17450.0,United Kingdom,720,1562.4,13:29:00,01/12/2021
558204,2021-06-27 13:58:00,18193.0,United Kingdom,124,243.76,13:58:00,27/06/2021
556104,2021-06-08 16:34:00,13875.0,United Kingdom,284,384.2,16:34:00,08/06/2021
539715,2020-12-21 12:46:00,,United Kingdom,1,1.25,12:46:00,21/12/2020
568719,2021-09-28 16:19:00,,United Kingdom,670,1803.83,16:19:00,28/09/2021
560711,2021-07-20 12:58:00,17841.0,United Kingdom,114,193.23,12:58:00,20/07/2021
546306,2021-03-10 16:16:00,,United Kingdom,345,1587.23,16:16:00,10/03/2021
560875,2021-07-21 15:12:00,13562.0,United Kingdom,294,606.46,15:12:00,21/07/2021
566769,2021-09-15 08:27:00,18211.0,United Kingdom,82,151.5,08:27:00,15/09/2021
544912,2021-02-24 15:12:00,18198.0,United Kingdom,302,303.22,15:12:00,24/02/2021
567292,2021-09-19 11:59:00,14606.0,United Kingdom,19,47.38,11:59:00,19/09/2021
536382,2020-12-01 09:45:00,16098.0,United Kingdom,134,430.6,09:45:00,01/12/2020
581382,2021-12-08 12:57:00,13860.0,United Kingdom,223,319.45,12:57:00,08/12/2021
563180,2021-08-12 14:25:00,16209.0,United Kingdom,176,212.64,14:25:00,12/08/2021
541648,2021-01-20 11:15:00,17811.0,United Kingdom,166,337.7,11:15:00,20/01/2021
569665,2021-10-05 13:34:00,12789.0,Netherlands,4,91.85,13:34:00,05/10/2021
552803,2021-05-11 12:32:00,14573.0,United Kingdom,160,311.11,12:32:00,11/05/2021
542000,2021-01-25 10:49:00,14257.0,United Kingdom,424,620.14,10:49:00,25/01/2021
552184,2021-05-06 13:43:00,13741.0,United Kingdom,76,162.96,13:43:00,06/05/2021
565785,2021-09-06 16:57:00,12461.0,Switzerland,5,200.0,16:57:00,06/09/2021
571158,2021-10-14 10:25:00,14606.0,United Kingdom,112,115.27,10:25:00,14/10/2021
552176,2021-05-06 13:25:00,17516.0,United Kingdom,94,127.38,13:25:00,06/05/2021
550828,2021-04-21 10:19:00,17315.0,United Kingdom,36,110.7,10:19:00,21/04/2021
555979,2021-06-08 11:18:00,15039.0,United Kingdom,681,891.42,11:18:00,08/06/2021
542791,2021-02-01 10:47:00,15039.0,United Kingdom,164,439.3,10:47:00,01/02/2021
544299,2021-02-17 12:55:00,13178.0,United Kingdom,326,414.0,12:55:00,17/02/2021
569674,2021-10-05 14:01:00,17841.0,United Kingdom,12,30.6,14:01:00,05/10/2021
567299,2021-09-19 12:29:00,13524.0,United Kingdom,20,75.0,12:29:00,19/09/2021
546830,2021-03-17 12:10:00,16839.0,United Kingdom,345,449.87,12:10:00,17/03/2021
564096,2021-08-23 10:36:00,16133.0,United Kingdom,74,309.5,10:36:00,23/08/2021
543045,2021-02-03 09:04:00,14309.0,United Kingdom,86,207.22,09:04:00,03/02/2021
537036,2020-12-03 17:28:00,15545.0,United Kingdom,75,135.33,17:28:00,03/12/2020
549417,2021-04-08 11:44:00,14258.0,United Kingdom,12,79.8,11:44:00,08/04/2021
538002,2020-12-09 11:48:00,14932.0,Channel Islands,80,363.53,11:48:00,09/12/2020
562923,2021-08-10 14:34:00,16996.0,United Kingdom,134,340.9,14:34:00,10/08/2021
549747,2021-04-12 10:41:00,17428.0,United Kingdom,400,614.0,10:41:00,12/04/2021
547690,2021-03-24 14:55:00,16063.0,United Kingdom,96,149.2,14:55:00,24/03/2021
549222,2021-04-07 10:43:00,12347.0,Iceland,483,636.25,10:43:00,07/04/2021
549241,2021-04-07 11:40:00,15719.0,United Kingdom,169,336.38,11:40:00,07/04/2021
580117,2021-12-01 16:28:00,14655.0,United Kingdom,153,362.91,16:28:00,01/12/2021
547051,2021-03-20 12:06:00,12902.0,United Kingdom,66,138.68,12:06:00,20/03/2021
546531,2021-03-14 13:35:00,15738.0,United Kingdom,208,391.8,13:35:00,14/03/2021
566037,2021-09-08 13:26:00,13249.0,United Kingdom,240,291.84,13:26:00,08/09/2021
545423,2021-03-02 14:34:00,15643.0,United Kingdom,176,337.1,14:34:00,02/03/2021
556725,2021-06-14 11:28:00,18102.0,United Kingdom,200,2496.0,11:28:00,14/06/2021
577090,2021-11-17 16:02:00,13828.0,United Kingdom,311,209.49,16:02:00,17/11/2021
581538,2021-12-09 11:34:00,14446.0,United Kingdom,121,197.09,11:34:00,09/12/2021
556672,2021-06-13 17:08:00,13742.0,United Kingdom,150,293.0,17:08:00,13/06/2021
561007,2021-07-22 15:21:00,15640.0,United Kingdom,520,649.46,15:21:00,22/07/2021
537240,2020-12-06 10:08:00,,United Kingdom,1811,7660.48,10:08:00,06/12/2020
562532,2021-08-05 14:31:00,14083.0,United Kingdom,3,17.85,14:31:00,05/08/2021
569572,2021-10-05 10:10:00,16684.0,United Kingdom,5000,1800.0,10:10:00,05/10/2021
562153,2021-08-03 11:21:00,14088.0,United Kingdom,762,1004.88,11:21:00,03/08/2021
552817,2021-05-11 12:47:00,13136.0,United Kingdom,276,574.46,12:47:00,11/05/2021
568782,2021-09-29 08:53:00,13985.0,United Kingdom,494,1018.22,08:53:00,29/09/2021
560828,2021-07-21 11:55:00,14298.0,United Kingdom,2316,1088.86,11:55:00,21/07/2021
541124,2021-01-14 09:54:00,17389.0,United Kingdom,12,131.4,09:54:00,14/01/2021
574867,2021-11-07 12:39:00,16817.0,United Kingdom,95,207.99,12:39:00,07/11/2021
550348,2021-04-18 09:38:00,16947.0,United Kingdom,312,406.48,09:38:00,18/04/2021
539581,2020-12-20 12:51:00,16143.0,United Kingdom,82,455.6,12:51:00,20/12/2020
568555,2021-09-27 15:34:00,16122.0,United Kingdom,216,134.16,15:34:00,27/09/2021
573035,2021-10-27 13:43:00,12433.0,Norway,1114,1498.66,13:43:00,27/10/2021
567169,2021-09-18 12:40:00,14487.0,United Kingdom,7,12.29,12:40:00,18/09/2021
554993,2021-05-29 14:13:00,17051.0,United Kingdom,184,247.14,14:13:00,29/05/2021
546776,2021-03-16 16:08:00,17460.0,United Kingdom,56,138.88,16:08:00,16/03/2021
542412,2021-01-27 16:49:00,16725.0,United Kingdom,26,116.4,16:49:00,27/01/2021
573780,2021-11-01 11:12:00,17503.0,United Kingdom,213,340.43,11:12:00,01/11/2021
551189,2021-04-27 10:04:00,16029.0,United Kingdom,500,870.0,10:04:00,27/04/2021
558384,2021-06-29 09:09:00,17389.0,United Kingdom,84,395.7,09:09:00,29/06/2021
552297,2021-05-08 14:10:00,15092.0,United Kingdom,19,134.65,14:10:00,08/05/2021
547239,2021-03-21 16:32:00,,United Kingdom,2,8.4,16:32:00,21/03/2021
580398,2021-12-04 11:32:00,14354.0,United Kingdom,120,75.84,11:32:00,04/12/2021
544282,2021-02-17 12:24:00,17865.0,United Kingdom,318,655.28,12:24:00,17/02/2021
552641,2021-05-10 13:20:00,16525.0,United Kingdom,518,653.98,13:20:00,10/05/2021
570098,2021-10-07 12:11:00,13169.0,United Kingdom,176,207.68,12:11:00,07/10/2021
573923,2021-11-02 09:31:00,17965.0,United Kingdom,102,303.07,09:31:00,02/11/2021
567138,2021-09-16 14:39:00,17652.0,United Kingdom,189,488.45,14:39:00,16/09/2021
551501,2021-04-28 16:53:00,16422.0,United Kingdom,344,354.72,16:53:00,28/04/2021
571557,2021-10-18 09:25:00,15678.0,United Kingdom,184,352.7,09:25:00,18/10/2021
549372,2021-04-08 11:28:00,14958.0,United Kingdom,70,210.65,11:28:00,08/04/2021
538633,2020-12-13 13:28:00,16726.0,United Kingdom,57,129.57,13:28:00,13/12/2020
553044,2021-05-13 09:24:00,12682.0,France,204,495.98,09:24:00,13/05/2021
545105,2021-02-28 11:58:00,12598.0,France,316,720.86,11:58:00,28/02/2021
572558,2021-10-25 08:26:00,14286.0,United Kingdom,835,642.77,08:26:00,25/10/2021
550458,2021-04-18 13:13:00,,United Kingdom,681,2395.58,13:13:00,18/04/2021
575147,2021-11-08 15:45:00,17937.0,United Kingdom,84,326.4,15:45:00,08/11/2021
559027,2021-07-05 14:24:00,17046.0,United Kingdom,510,642.02,14:24:00,05/07/2021
553188,2021-05-15 12:55:00,15379.0,United Kingdom,100,209.18,12:55:00,15/05/2021
566266,2021-09-11 13:22:00,17299.0,United Kingdom,329,309.86,13:22:00,11/09/2021
568241,2021-09-26 12:10:00,15218.0,United Kingdom,370,780.56,12:10:00,26/09/2021
579472,2021-11-29 15:09:00,13521.0,United Kingdom,180,287.88,15:09:00,29/11/2021
558909,2021-07-05 09:10:00,13408.0,United Kingdom,394,789.66,09:10:00,05/07/2021
569828,2021-10-06 12:35:00,14527.0,United Kingdom,40,167.46,12:35:00,06/10/2021
568997,2021-09-29 17:27:00,16233.0,United Kingdom,84,210.18,17:27:00,29/09/2021
564755,2021-08-30 10:31:00,,United Kingdom,270,1088.78,10:31:00,30/08/2021
563558,2021-08-17 13:40:00,14156.0,EIRE,579,1544.01,13:40:00,17/08/2021
580724,2021-12-05 17:09:00,,United Kingdom,2,4.54,17:09:00,05/12/2021
574289,2021-11-03 15:16:00,17750.0,United Kingdom,336,141.12,15:16:00,03/11/2021
579676,2021-11-30 13:13:00,17502.0,United Kingdom,204,300.5,13:13:00,30/11/2021
573276,2021-10-28 13:14:00,13985.0,United Kingdom,356,544.1,13:14:00,28/10/2021
550474,2021-04-18 13:58:00,,United Kingdom,502,1625.27,13:58:00,18/04/2021
558622,2021-06-30 16:51:00,16357.0,United Kingdom,33,120.05,16:51:00,30/06/2021
581246,2021-12-08 10:59:00,15453.0,United Kingdom,67,135.28,10:59:00,08/12/2021
571830,2021-10-19 11:53:00,16131.0,United Kingdom,24,50.4,11:53:00,19/10/2021
556115,2021-06-09 09:39:00,15241.0,United Kingdom,76,99.96,09:39:00,09/06/2021
541490,2021-01-18 13:40:00,13984.0,United Kingdom,61,129.95,13:40:00,18/01/2021
580404,2021-12-04 12:01:00,13596.0,United Kingdom,192,285.44,12:01:00,04/12/2021
541093,2021-01-13 13:21:00,12471.0,Germany,100,753.45,13:21:00,13/01/2021
559513,2021-07-08 15:56:00,14534.0,United Kingdom,178,243.22,15:56:00,08/07/2021
572452,2021-10-24 12:36:00,12921.0,United Kingdom,262,354.98,12:36:00,24/10/2021
580734,2021-12-06 08:46:00,12766.0,Portugal,267,718.43,08:46:00,06/12/2021
542080,2021-01-25 12:16:00,13815.0,Germany,608,1012.01,12:16:00,25/01/2021
555257,2021-06-01 15:28:00,17596.0,United Kingdom,818,541.95,15:28:00,01/06/2021
580106,2021-12-01 15:28:00,16169.0,United Kingdom,210,339.02,15:28:00,01/12/2021
559696,2021-07-11 16:59:00,15577.0,United Kingdom,53,156.85,16:59:00,11/07/2021
557935,2021-06-23 15:26:00,13929.0,United Kingdom,100,429.8,15:26:00,23/06/2021
542795,2021-02-01 10:59:00,18055.0,United Kingdom,105,336.91,10:59:00,01/02/2021
579443,2021-11-29 13:40:00,16479.0,United Kingdom,35,69.65,13:40:00,29/11/2021
567185,2021-09-18 15:55:00,16370.0,United Kingdom,123,367.45,15:55:00,18/09/2021
569562,2021-10-05 09:43:00,12720.0,Germany,398,485.78,09:43:00,05/10/2021
567818,2021-09-22 12:41:00,14395.0,United Kingdom,317,671.96,12:41:00,22/09/2021
557854,2021-06-23 11:38:00,13268.0,United Kingdom,301,312.47,11:38:00,23/06/2021
539747,2020-12-21 15:23:00,,United Kingdom,16,136.89,15:23:00,21/12/2020
561874,2021-07-31 12:02:00,16255.0,United Kingdom,211,297.32,12:02:00,31/07/2021
561466,2021-07-27 12:50:00,17243.0,United Kingdom,60,160.2,12:50:00,27/07/2021
545140,2021-02-28 12:08:00,12464.0,Belgium,15,149.95,12:08:00,28/02/2021
547703,2021-03-24 17:10:00,12540.0,Spain,512,1140.76,17:10:00,24/03/2021
579285,2021-11-29 10:56:00,14180.0,United Kingdom,24,160.35,10:56:00,29/11/2021
545216,2021-02-28 16:50:00,,United Kingdom,369,1520.38,16:50:00,28/02/2021
563061,2021-08-11 15:25:00,13588.0,United Kingdom,424,471.32,15:25:00,11/08/2021
554663,2021-05-25 14:29:00,14985.0,United Kingdom,171,172.24,14:29:00,25/05/2021
544096,2021-02-16 09:45:00,14386.0,United Kingdom,54,142.4,09:45:00,16/02/2021
578851,2021-11-27 11:05:00,16407.0,United Kingdom,215,332.17,11:05:00,27/11/2021
551720,2021-05-03 16:35:00,18146.0,United Kingdom,27,76.65,16:35:00,03/05/2021
538900,2020-12-15 09:51:00,13078.0,United Kingdom,135,366.77,09:51:00,15/12/2020
537650,2020-12-07 15:48:00,16125.0,United Kingdom,124,289.35,15:48:00,07/12/2020
548636,2021-04-01 12:29:00,15601.0,United Kingdom,215,266.85,12:29:00,01/04/2021
550148,2021-04-14 14:36:00,16882.0,United Kingdom,100,205.8,14:36:00,14/04/2021
561106,2021-07-25 11:37:00,14246.0,United Kingdom,267,520.23,11:37:00,25/07/2021
557595,2021-06-21 11:19:00,15507.0,United Kingdom,162,492.36,11:19:00,21/06/2021
555092,2021-05-31 13:08:00,16483.0,United Kingdom,44,139.35,13:08:00,31/05/2021
541130,2021-01-14 10:15:00,,United Kingdom,114,739.97,10:15:00,14/01/2021
548319,2021-03-30 12:48:00,14180.0,United Kingdom,38,245.2,12:48:00,30/03/2021
581251,2021-12-08 11:02:00,18210.0,United Kingdom,52,177.9,11:02:00,08/12/2021
563847,2021-08-19 14:49:00,16139.0,United Kingdom,71,166.57,14:49:00,19/08/2021
538354,2020-12-10 15:45:00,16873.0,United Kingdom,1040,2157.64,15:45:00,10/12/2020
549306,2021-04-08 08:48:00,16837.0,United Kingdom,98,148.74,08:48:00,08/04/2021
563260,2021-08-15 12:22:00,16668.0,United Kingdom,84,50.28,12:22:00,15/08/2021
576077,2021-11-13 16:22:00,16720.0,United Kingdom,182,155.24,16:22:00,13/11/2021
579123,2021-11-28 12:08:00,14217.0,United Kingdom,128,139.6,12:08:00,28/11/2021
556243,2021-06-09 16:07:00,,United Kingdom,288,1282.38,16:07:00,09/06/2021
564167,2021-08-23 13:50:00,17735.0,United Kingdom,489,951.96,13:50:00,23/08/2021
550187,2021-04-14 18:40:00,13811.0,Germany,29,258.75,18:40:00,14/04/2021
579439,2021-11-29 13:29:00,13426.0,United Kingdom,120,298.48,13:29:00,29/11/2021
544095,2021-02-16 09:25:00,16509.0,United Kingdom,64,363.7,09:25:00,16/02/2021
577595,2021-11-20 16:12:00,16399.0,United Kingdom,105,230.16,16:12:00,20/11/2021
573395,2021-10-30 15:11:00,15385.0,United Kingdom,161,316.88,15:11:00,30/10/2021
567718,2021-09-22 10:26:00,17730.0,United Kingdom,364,491.56,10:26:00,22/09/2021
557296,2021-06-19 13:51:00,15334.0,United Kingdom,84,114.5,13:51:00,19/06/2021
566201,2021-09-09 14:18:00,15189.0,United Kingdom,18,98.1,14:18:00,09/09/2021
549739,2021-04-12 09:35:00,15935.0,United Kingdom,1,308.82,09:35:00,12/04/2021
552954,2021-05-12 12:30:00,14064.0,United Kingdom,222,281.66,12:30:00,12/05/2021
552678,2021-05-10 15:08:00,,United Kingdom,99,733.01,15:08:00,10/05/2021
549225,2021-04-07 10:54:00,13777.0,United Kingdom,96,326.4,10:54:00,07/04/2021
539056,2020-12-15 16:38:00,16725.0,United Kingdom,1,1.45,16:38:00,15/12/2020
549308,2021-04-08 09:13:00,13767.0,United Kingdom,76,136.36,09:13:00,08/04/2021
576861,2021-11-16 16:00:00,18041.0,United Kingdom,340,220.94,16:00:00,16/11/2021
556682,2021-06-14 09:42:00,15358.0,United Kingdom,195,201.84,09:42:00,14/06/2021
577689,2021-11-21 11:29:00,17664.0,United Kingdom,195,278.45,11:29:00,21/11/2021
551891,2021-05-05 09:53:00,17429.0,United Kingdom,256,186.86,09:53:00,05/05/2021
571239,2021-10-14 14:54:00,12744.0,Singapore,599,999.26,14:54:00,14/10/2021
580685,2021-12-05 15:16:00,17676.0,United Kingdom,216,347.6,15:16:00,05/12/2021
545845,2021-03-07 13:38:00,12754.0,Japan,12,16.05,13:38:00,07/03/2021
563241,2021-08-15 10:22:00,12758.0,Portugal,1026,1221.4,10:22:00,15/08/2021
555395,2021-06-02 17:04:00,12971.0,United Kingdom,72,94.68,17:04:00,02/06/2021
548899,2021-04-04 16:31:00,15838.0,United Kingdom,428,825.96,16:31:00,04/04/2021
549934,2021-04-13 11:05:00,15134.0,United Kingdom,50,110.1,11:05:00,13/04/2021
558481,2021-06-30 09:02:00,17675.0,United Kingdom,149,483.01,09:02:00,30/06/2021
566979,2021-09-16 09:54:00,13141.0,United Kingdom,606,987.72,09:54:00,16/09/2021
580744,2021-12-06 09:31:00,13694.0,United Kingdom,1640,1761.16,09:31:00,06/12/2021
576840,2021-11-16 15:23:00,,United Kingdom,1332,5368.13,15:23:00,16/11/2021
558524,2021-06-30 10:52:00,13113.0,United Kingdom,84,187.78,10:52:00,30/06/2021
547246,2021-03-22 08:54:00,16191.0,United Kingdom,276,596.4,08:54:00,22/03/2021
575842,2021-11-11 12:01:00,15024.0,United Kingdom,191,289.19,12:01:00,11/11/2021
549317,2021-04-08 09:58:00,15109.0,United Kingdom,131,484.95,09:58:00,08/04/2021
544035,2021-02-15 11:30:00,13893.0,United Kingdom,190,821.1,11:30:00,15/02/2021
570505,2021-10-11 09:41:00,14841.0,United Kingdom,263,379.79,09:41:00,11/10/2021
554326,2021-05-23 16:32:00,13737.0,United Kingdom,125,339.6,16:32:00,23/05/2021
578814,2021-11-25 13:40:00,12748.0,United Kingdom,207,266.1,13:40:00,25/11/2021
566229,2021-09-11 10:53:00,13408.0,United Kingdom,62,174.84,10:53:00,11/09/2021
561797,2021-07-29 13:37:00,13178.0,United Kingdom,430,795.8,13:37:00,29/07/2021
570123,2021-10-07 13:09:00,13314.0,United Kingdom,15,89.85,13:09:00,07/10/2021
549749,2021-04-12 10:45:00,12928.0,United Kingdom,236,387.7,10:45:00,12/04/2021
549578,2021-04-11 08:49:00,17340.0,United Kingdom,450,834.68,08:49:00,11/04/2021
557850,2021-06-23 10:56:00,12720.0,Germany,145,276.93,10:56:00,23/06/2021
567344,2021-09-19 15:49:00,13704.0,United Kingdom,132,92.28,15:49:00,19/09/2021
548214,2021-03-30 09:17:00,13720.0,United Kingdom,204,266.2,09:17:00,30/03/2021
569769,2021-10-06 11:28:00,13078.0,United Kingdom,34,100.8,11:28:00,06/10/2021
554123,2021-05-22 15:44:00,16818.0,United Kingdom,76,171.82,15:44:00,22/05/2021
545165,2021-02-28 13:41:00,16339.0,United Kingdom,23,109.95,13:41:00,28/02/2021
579744,2021-11-30 14:38:00,,United Kingdom,268,611.66,14:38:00,30/11/2021
573263,2021-10-28 12:34:00,13694.0,United Kingdom,3917,3304.03,12:34:00,28/10/2021
564359,2021-08-24 16:02:00,14056.0,United Kingdom,118,305.63,16:02:00,24/08/2021
569890,2021-10-06 15:46:00,14738.0,United Kingdom,187,326.81,15:46:00,06/10/2021
541602,2021-01-19 17:17:00,17231.0,United Kingdom,88,166.68,17:17:00,19/01/2021
549850,2021-04-12 14:58:00,16168.0,United Kingdom,9,44.55,14:58:00,12/04/2021
536987,2020-12-03 14:54:00,17198.0,United Kingdom,124,272.01,14:54:00,03/12/2020
553661,2021-05-18 11:59:00,13572.0,United Kingdom,534,1384.25,11:59:00,18/05/2021
565014,2021-08-31 16:28:00,16180.0,United Kingdom,956,1724.8,16:28:00,31/08/2021
569148,2021-09-30 15:52:00,16613.0,United Kingdom,293,618.59,15:52:00,30/09/2021
578510,2021-11-24 13:25:00,14056.0,United Kingdom,206,534.73,13:25:00,24/11/2021
557995,2021-06-24 10:44:00,17979.0,United Kingdom,193,262.87,10:44:00,24/06/2021
557303,2021-06-19 14:36:00,12450.0,Spain,64,101.88,14:36:00,19/06/2021
569861,2021-10-06 14:37:00,13816.0,Germany,178,371.69,14:37:00,06/10/2021
548656,2021-04-01 14:05:00,12748.0,United Kingdom,6,16.7,14:05:00,01/04/2021
550350,2021-04-18 10:04:00,15491.0,United Kingdom,358,837.97,10:04:00,18/04/2021
564727,2021-08-28 12:31:00,16686.0,United Kingdom,489,835.95,12:31:00,28/08/2021
563743,2021-08-19 09:23:00,12828.0,United Kingdom,48,111.2,09:23:00,19/08/2021
559711,2021-07-12 10:46:00,13590.0,United Kingdom,89,204.35,10:46:00,12/07/2021
567944,2021-09-22 19:54:00,14562.0,United Kingdom,96,357.45,19:54:00,22/09/2021
553926,2021-05-20 09:47:00,12955.0,United Kingdom,20,17.0,09:47:00,20/05/2021
581179,2021-12-07 15:43:00,12471.0,Germany,890,2238.51,15:43:00,07/12/2021
576518,2021-11-15 12:25:00,16361.0,United Kingdom,74,176.89,12:25:00,15/11/2021
546136,2021-03-09 16:32:00,,United Kingdom,402,1659.07,16:32:00,09/03/2021
570442,2021-10-10 14:37:00,16549.0,United Kingdom,158,318.04,14:37:00,10/10/2021
543483,2021-02-09 09:10:00,18075.0,United Kingdom,36,78.62,09:10:00,09/02/2021
555632,2021-06-06 12:16:00,13798.0,United Kingdom,280,509.2,12:16:00,06/06/2021
551729,2021-05-04 08:52:00,12720.0,Germany,10,20.8,08:52:00,04/05/2021
575917,2021-11-11 16:57:00,13895.0,United Kingdom,418,681.96,16:57:00,11/11/2021
577473,2021-11-20 11:28:00,15919.0,United Kingdom,303,369.17,11:28:00,20/11/2021
547195,2021-03-21 12:42:00,17204.0,United Kingdom,389,788.91,12:42:00,21/03/2021
551269,2021-04-27 12:21:00,12840.0,United Kingdom,493,854.07,12:21:00,27/04/2021
558640,2021-07-01 08:58:00,14911.0,EIRE,82,138.5,08:58:00,01/07/2021
551951,2021-05-05 11:46:00,18094.0,United Kingdom,1200,633.0,11:46:00,05/05/2021
574833,2021-11-07 11:29:00,12827.0,United Kingdom,33,100.95,11:29:00,07/11/2021
579553,2021-11-30 10:54:00,14156.0,EIRE,354,760.71,10:54:00,30/11/2021
542105,2021-01-25 13:35:00,12854.0,United Kingdom,162,389.9,13:35:00,25/01/2021
542087,2021-01-25 12:35:00,14849.0,United Kingdom,316,459.84,12:35:00,25/01/2021
560204,2021-07-15 13:17:00,12971.0,United Kingdom,36,154.2,13:17:00,15/07/2021
572288,2021-10-23 12:28:00,17377.0,United Kingdom,100,204.07,12:28:00,23/10/2021
563928,2021-08-21 15:17:00,17059.0,United Kingdom,439,739.43,15:17:00,21/08/2021
580189,2021-12-02 12:02:00,16353.0,United Kingdom,48,237.6,12:02:00,02/12/2021
562967,2021-08-11 10:54:00,16422.0,United Kingdom,304,327.12,10:54:00,11/08/2021
567200,2021-09-19 10:15:00,16460.0,United Kingdom,548,258.84,10:15:00,19/09/2021
558991,2021-07-05 11:32:00,14606.0,United Kingdom,104,123.73,11:32:00,05/07/2021
568921,2021-09-29 14:40:00,17373.0,United Kingdom,90,146.22,14:40:00,29/09/2021
539468,2020-12-19 13:31:00,15044.0,United Kingdom,176,663.8,13:31:00,19/12/2020
542371,2021-01-27 13:29:00,12468.0,Germany,127,220.59,13:29:00,27/01/2021
548255,2021-03-30 10:46:00,13078.0,United Kingdom,115,383.07,10:46:00,30/03/2021
577235,2021-11-18 12:09:00,14367.0,United Kingdom,148,314.85,12:09:00,18/11/2021
549313,2021-04-08 09:45:00,12393.0,Australia,224,421.6,09:45:00,08/04/2021
566617,2021-09-14 09:11:00,18092.0,United Kingdom,346,1304.04,09:11:00,14/09/2021
550303,2021-04-17 10:21:00,18213.0,United Kingdom,232,232.48,10:21:00,17/04/2021
552657,2021-05-10 14:51:00,18041.0,United Kingdom,172,256.16,14:51:00,10/05/2021
573748,2021-11-01 09:24:00,14911.0,EIRE,624,1212.67,09:24:00,01/11/2021
556959,2021-06-16 09:17:00,16739.0,United Kingdom,172,323.0,09:17:00,16/06/2021
573316,2021-10-28 18:07:00,12657.0,France,5,42.5,18:07:00,28/10/2021
